Observer,ColorIndex,Display1,Display2,MatchingScore
aaw,9,3,4,3
aaw,9,3,4,3
aaw,10,1,2,1
aaw,10,1,2,1
aaw,10,1,3,2
aaw,10,1,3,2
aaw,10,1,4,1
aaw,10,1,4,1
aaw,10,2,3,2
aaw,10,2,3,3
aaw,10,2,4,2
aaw,10,2,4,3
aaw,10,3,4,3
aaw,10,3,4,3
aaw,11,1,2,5
aaw,11,1,2,4
aaw,11,1,3,3
aaw,11,1,3,4
aaw,11,1,4,4
aaw,11,1,4,1
aaw,11,2,3,4
aaw,11,2,3,3
aaw,11,2,4,5
aaw,11,2,4,4
aaw,11,3,4,3
aaw,11,3,4,4
aax,1,1,2,5
aax,1,1,2,4
aax,1,1,3,4
aax,1,1,3,2
aax,1,1,4,5
aax,1,1,4,4
aax,1,2,3,3
aax,1,2,3,3
aax,1,2,4,5
aax,1,2,4,5
aax,1,3,4,4
aax,1,3,4,3
aax,2,1,2,5
aax,2,1,2,5
aax,2,1,3,5
aax,2,1,3,5
aax,2,1,4,0
aax,2,1,4,0
aax,2,2,3,4
aax,2,2,3,4
aax,2,2,4,0
aax,2,2,4,0
aax,2,3,4,0
aax,2,3,4,0
aax,3,1,2,4
aax,3,1,2,5
aax,3,1,3,4
aax,3,1,3,4
aax,3,1,4,5
aax,3,1,4,5
aax,3,2,3,5
aax,3,2,3,3
aax,3,2,4,5
aax,3,2,4,5
aax,3,3,4,2
aax,3,3,4,4
aax,4,1,2,5
aax,4,1,2,5
aax,4,1,3,2
aax,4,1,3,3
aax,4,1,4,4
aax,4,1,4,5
aax,4,2,3,2
aax,4,2,3,4
aax,4,2,4,5
aax,4,2,4,5
aax,4,3,4,1
aax,4,3,4,2
aax,5,1,2,4
aax,5,1,2,5
aax,5,1,3,5
aax,5,1,3,4
aax,5,1,4,0
aax,5,1,4,0
aax,5,2,3,5
aax,5,2,3,4
aax,5,2,4,0
aax,5,2,4,0
aax,5,3,4,0
aax,5,3,4,0
aax,6,1,2,4
aax,6,1,2,5
aax,6,1,3,4
aax,6,1,3,3
aax,6,1,4,4
aax,6,1,4,4
aax,6,2,3,4
aax,6,2,3,4
aax,6,2,4,4
aax,6,2,4,5
aax,6,3,4,4
aax,6,3,4,4
aax,7,1,2,5
aax,7,1,2,5
aax,7,1,3,1
aax,7,1,3,2
aax,7,1,4,5
aax,7,1,4,5
aax,7,2,3,2
aax,7,2,3,3
aax,7,2,4,5
aax,7,2,4,5
aax,7,3,4,1
aax,7,3,4,3
aax,8,1,2,5
aax,8,1,2,5
aax,8,1,3,3
aax,8,1,3,4
aax,8,1,4,4
aax,8,1,4,5
aax,8,2,3,3
aax,8,2,3,4
aax,8,2,4,3
aax,8,2,4,5
aax,8,3,4,4
aax,8,3,4,3
aax,9,1,2,5
aax,9,1,2,5
aax,9,1,3,3
aax,9,1,3,4
aax,9,1,4,5
aax,9,1,4,5
aax,9,2,3,4
aax,9,2,3,3
aax,9,2,4,5
aax,9,2,4,5
aax,9,3,4,4
aax,9,3,4,4
aax,10,1,2,1
aax,10,1,2,1
aax,10,1,3,1
aax,10,1,3,2
aax,10,1,4,1
aax,10,1,4,1
aax,10,2,3,1
aax,10,2,3,2
aax,10,2,4,5
aax,10,2,4,5
aax,10,3,4,1
aax,10,3,4,2
aax,11,1,2,5
aax,11,1,2,5
aax,11,1,3,2
aax,11,1,3,5
aax,11,1,4,5
aax,11,1,4,5
aax,11,2,3,2
aax,11,2,3,2
aax,11,2,4,5
aax,11,2,4,5
aax,11,3,4,2
aax,11,3,4,3
aay,1,1,2,5
aay,1,1,2,4
aay,1,1,3,4
aay,1,1,3,4
aay,1,1,4,4
aay,1,1,4,4
aay,1,2,3,4
aay,1,2,3,4
aay,1,2,4,5
aay,1,2,4,4
aay,1,3,4,3
aay,1,3,4,4
aay,2,1,2,5
aay,2,1,2,5
aay,2,1,3,4
aay,2,1,3,4
aay,2,1,4,0
aay,2,1,4,0
aay,2,2,3,5
aay,2,2,3,5
aay,2,2,4,0
aay,2,2,4,0
aay,2,3,4,0
aay,2,3,4,0
aay,3,1,2,4
aay,3,1,2,4
aay,3,1,3,4
aay,3,1,3,3
aay,3,1,4,4
aay,3,1,4,4
aay,3,2,3,3
aay,3,2,3,3
aay,3,2,4,3
aay,3,2,4,5
aay,3,3,4,3
aay,3,3,4,3
aay,4,1,2,4
aay,4,1,2,4
aay,4,1,3,5
aay,4,1,3,5
aay,4,1,4,4
aay,4,1,4,4
aay,4,2,3,5
aay,4,2,3,4
aay,4,2,4,4
aay,4,2,4,4
aay,4,3,4,3
aay,4,3,4,4
aay,5,1,2,5
aay,5,1,2,4
aay,5,1,3,4
aay,5,1,3,4
aay,5,1,4,0
aay,5,1,4,0
aay,5,2,3,5
aay,5,2,3,4
aay,5,2,4,0
aay,5,2,4,0
aay,5,3,4,0
aay,5,3,4,0
aay,6,1,2,5
aay,6,1,2,5
aay,6,1,3,4
aay,6,1,3,5
aay,6,1,4,4
aay,6,1,4,4
aay,6,2,3,4
aay,6,2,3,4
aay,6,2,4,5
aay,6,2,4,4
aay,6,3,4,4
aay,6,3,4,3
aay,7,1,2,5
aay,7,1,2,5
aay,7,1,3,4
aay,7,1,3,3
aay,7,1,4,5
aay,7,1,4,4
aay,7,2,3,3
aay,7,2,3,4
aay,7,2,4,3
aay,7,2,4,4
aay,7,3,4,3
aay,7,3,4,4
aay,8,1,2,5
aay,8,1,2,5
aay,8,1,3,4
aay,8,1,3,4
aay,8,1,4,4
aay,8,1,4,5
aay,8,2,3,5
aay,8,2,3,5
aay,8,2,4,5
aay,8,2,4,4
aay,8,3,4,4
aay,8,3,4,4
aay,9,1,2,5
aay,9,1,2,5
aay,9,1,3,4
aay,9,1,3,4
aay,9,1,4,4
aay,9,1,4,4
aay,9,2,3,5
aay,9,2,3,4
aay,9,2,4,4
aay,9,2,4,4
aay,9,3,4,4
aay,9,3,4,4
aay,10,1,2,4
aay,10,1,2,4
aay,10,1,3,3
aay,10,1,3,4
aay,10,1,4,3
aay,10,1,4,3
aay,10,2,3,5
aay,10,2,3,4
aay,10,2,4,4
aay,10,2,4,4
aay,10,3,4,4
aay,10,3,4,4
aay,11,1,2,5
aay,11,1,2,5
aay,11,1,3,4
aay,11,1,3,4
aay,11,1,4,5
aay,11,1,4,4
aay,11,2,3,5
aay,11,2,3,5
aay,11,2,4,5
aay,11,2,4,4
aay,11,3,4,5
aay,11,3,4,4
aaz,1,1,2,5
aaz,1,1,2,3
aaz,1,1,3,3
aaz,1,1,3,5
aaz,1,1,4,5
aaz,1,1,4,4
aaz,1,2,3,2
aaz,1,2,3,3
aaz,1,2,4,5
aaz,1,2,4,4
aaz,1,3,4,4
aaz,1,3,4,5
aaz,2,1,2,3
aaz,2,1,2,3
aaz,2,1,3,2
aaz,2,1,3,2
aaz,2,1,4,0
aaz,2,1,4,0
aaz,2,2,3,3
aaz,2,2,3,3
aaz,2,2,4,0
aaz,2,2,4,0
aaz,2,3,4,0
aaz,2,3,4,0
aaz,3,1,2,3
aaz,3,1,2,4
aaz,3,1,3,2
aaz,3,1,3,3
aaz,3,1,4,4
aaz,3,1,4,5
aaz,3,2,3,2
aaz,3,2,3,4
aaz,3,2,4,5
aaz,3,2,4,4
aaz,3,3,4,5
aaz,3,3,4,4
aaz,4,1,2,5
aaz,4,1,2,5
aaz,4,1,3,1
aaz,4,1,3,2
aaz,4,1,4,5
aaz,4,1,4,4
aaz,4,2,3,2
aaz,4,2,3,3
aaz,4,2,4,4
aaz,4,2,4,3
aaz,4,3,4,2
aaz,4,3,4,2
aaz,5,1,2,3
aaz,5,1,2,3
aaz,5,1,3,4
aaz,5,1,3,2
aaz,5,1,4,0
aaz,5,1,4,0
aaz,5,2,3,2
aaz,5,2,3,2
aaz,5,2,4,0
aaz,5,2,4,0
aaz,5,3,4,0
aaz,5,3,4,0
aaz,6,1,2,4
aaz,6,1,2,5
aaz,6,1,3,3
aaz,6,1,3,2
aaz,6,1,4,5
aaz,6,1,4,4
aaz,6,2,3,3
aaz,6,2,3,5
aaz,6,2,4,5
aaz,6,2,4,5
aaz,6,3,4,4
aaz,6,3,4,4
aaz,7,1,2,5
aaz,7,1,2,3
aaz,7,1,3,4
aaz,7,1,3,5
aaz,7,1,4,4
aaz,7,1,4,4
aaz,7,2,3,4
aaz,7,2,3,5
aaz,7,2,4,5
aaz,7,2,4,5
aaz,7,3,4,2
aaz,7,3,4,4
aaz,8,1,2,3
aaz,8,1,2,3
aaz,8,1,3,2
aaz,8,1,3,2
aaz,8,1,4,5
aaz,8,1,4,4
aaz,8,2,3,1
aaz,8,2,3,2
aaz,8,2,4,5
aaz,8,2,4,2
aaz,8,3,4,2
aaz,8,3,4,2
aaz,9,1,2,3
aaz,9,1,2,3
aaz,9,1,3,3
aaz,9,1,3,3
aaz,9,1,4,4
aaz,9,1,4,3
aaz,9,2,3,4
aaz,9,2,3,3
aaz,9,2,4,3
aaz,9,2,4,3
aaz,9,3,4,4
aaz,9,3,4,2
aaz,10,1,2,1
aaz,10,1,2,1
aaz,10,1,3,1
aaz,10,1,3,1
aaz,10,1,4,2
aaz,10,1,4,1
aaz,10,2,3,2
aaz,10,2,3,2
aaz,10,2,4,4
aaz,10,2,4,3
aaz,10,3,4,3
aaz,10,3,4,2
aaz,11,1,2,3
aaz,11,1,2,5
aaz,11,1,3,1
aaz,11,1,3,1
aaz,11,1,4,3
aaz,11,1,4,2
aaz,11,2,3,1
aaz,11,2,3,2
aaz,11,2,4,4
aaz,11,2,4,5
aaz,11,3,4,1
aaz,11,3,4,3
aba,1,1,2,4
aba,1,1,2,2
aba,1,1,3,3
aba,1,1,3,1
aba,1,1,4,4
aba,1,1,4,4
aba,1,2,3,2
aba,1,2,3,1
aba,1,2,4,4
aba,1,2,4,4
aba,1,3,4,2
aba,1,3,4,1
aba,2,1,2,4
aba,2,1,2,4
aba,2,1,3,3
aba,2,1,3,2
aba,2,1,4,0
aba,2,1,4,0
aba,2,2,3,3
aba,2,2,3,3
aba,2,2,4,0
aba,2,2,4,0
aba,2,3,4,0
aba,2,3,4,0
aba,3,1,2,4
aba,3,1,2,3
aba,3,1,3,1
aba,3,1,3,3
aba,3,1,4,4
aba,3,1,4,4
aba,3,2,3,2
aba,3,2,3,5
aba,3,2,4,4
aba,3,2,4,4
aba,3,3,4,4
aba,3,3,4,3
aba,4,1,2,4
aba,4,1,2,4
aba,4,1,3,3
aba,4,1,3,3
aba,4,1,4,4
aba,4,1,4,4
aba,4,2,3,3
aba,4,2,3,3
aba,4,2,4,4
aba,4,2,4,4
aba,4,3,4,2
aba,4,3,4,1
aba,5,1,2,2
aba,5,1,2,4
aba,5,1,3,2
aba,5,1,3,3
aba,5,1,4,0
aba,5,1,4,0
aba,5,2,3,2
aba,5,2,3,2
aba,5,2,4,0
aba,5,2,4,0
aba,5,3,4,0
aba,5,3,4,0
aba,6,1,2,2
aba,6,1,2,3
aba,6,1,3,2
aba,6,1,3,2
aba,6,1,4,4
aba,6,1,4,4
aba,6,2,3,3
aba,6,2,3,2
aba,6,2,4,4
aba,6,2,4,4
aba,6,3,4,2
aba,6,3,4,3
aba,7,1,2,2
aba,7,1,2,4
aba,7,1,3,2
aba,7,1,3,3
aba,7,1,4,3
aba,7,1,4,4
aba,7,2,3,2
aba,7,2,3,1
aba,7,2,4,3
aba,7,2,4,4
aba,7,3,4,1
aba,7,3,4,2
aba,8,1,2,4
aba,8,1,2,4
aba,8,1,3,2
aba,8,1,3,3
aba,8,1,4,4
aba,8,1,4,3
aba,8,2,3,2
aba,8,2,3,3
aba,8,2,4,4
aba,8,2,4,4
aba,8,3,4,1
aba,8,3,4,1
aba,9,1,2,4
aba,9,1,2,3
aba,9,1,3,1
aba,9,1,3,2
aba,9,1,4,4
aba,9,1,4,4
aba,9,2,3,2
aba,9,2,3,2
aba,9,2,4,3
aba,9,2,4,4
aba,9,3,4,2
aba,9,3,4,3
aba,10,1,2,1
aba,10,1,2,1
aba,10,1,3,1
aba,10,1,3,1
aba,10,1,4,2
aba,10,1,4,1
aba,10,2,3,2
aba,10,2,3,3
aba,10,2,4,4
aba,10,2,4,4
aba,10,3,4,3
aba,10,3,4,3
aba,11,1,2,3
aba,11,1,2,4
aba,11,1,3,3
aba,11,1,3,3
aba,11,1,4,4
aba,11,1,4,4
aba,11,2,3,3
aba,11,2,3,3
aba,11,2,4,4
aba,11,2,4,4
aba,11,3,4,3
aba,11,3,4,1
abb,1,1,2,5
abb,1,1,2,5
abb,1,1,3,5
abb,1,1,3,3
abb,1,1,4,5
abb,1,1,4,5
abb,1,2,3,4
abb,1,2,3,4
abb,1,2,4,5
abb,1,2,4,5
abb,1,3,4,4
abb,1,3,4,3
abb,2,1,2,5
abb,2,1,2,5
abb,2,1,3,4
abb,2,1,3,4
abb,2,1,4,0
abb,2,1,4,0
abb,2,2,3,3
abb,2,2,3,4
abb,2,2,4,0
abb,2,2,4,0
abb,2,3,4,0
abb,2,3,4,0
abb,3,1,2,5
abb,3,1,2,5
abb,3,1,3,2
abb,3,1,3,3
abb,3,1,4,5
abb,3,1,4,4
abb,3,2,3,4
abb,3,2,3,3
abb,3,2,4,5
abb,3,2,4,5
abb,3,3,4,2
abb,3,3,4,2
abb,4,1,2,5
abb,4,1,2,5
abb,4,1,3,4
abb,4,1,3,4
abb,4,1,4,5
abb,4,1,4,4
abb,4,2,3,4
abb,4,2,3,4
abb,4,2,4,5
abb,4,2,4,5
abb,4,3,4,4
abb,4,3,4,3
abb,5,1,2,5
abb,5,1,2,3
abb,5,1,3,2
abb,5,1,3,3
abb,5,1,4,0
abb,5,1,4,0
abb,5,2,3,4
abb,5,2,3,3
abb,5,2,4,0
abb,5,2,4,0
abb,5,3,4,0
abb,5,3,4,0
abb,6,1,2,4
abb,6,1,2,5
abb,6,1,3,4
abb,6,1,3,4
abb,6,1,4,3
abb,6,1,4,5
abb,6,2,3,4
abb,6,2,3,4
abb,6,2,4,5
abb,6,2,4,5
abb,6,3,4,4
abb,6,3,4,4
abb,7,1,2,5
abb,7,1,2,5
abb,7,1,3,5
abb,7,1,3,4
abb,7,1,4,5
abb,7,1,4,5
abb,7,2,3,3
abb,7,2,3,4
abb,7,2,4,5
abb,7,2,4,5
abb,7,3,4,3
abb,7,3,4,4
abb,8,1,2,5
abb,8,1,2,5
abb,8,1,3,3
abb,8,1,3,2
abb,8,1,4,5
abb,8,1,4,5
abb,8,2,3,3
abb,8,2,3,3
abb,8,2,4,5
abb,8,2,4,5
abb,8,3,4,3
abb,8,3,4,4
abb,9,1,2,5
abb,9,1,2,4
abb,9,1,3,2
abb,9,1,3,2
abb,9,1,4,5
abb,9,1,4,5
abb,9,2,3,2
abb,9,2,3,3
abb,9,2,4,5
abb,9,2,4,5
abb,9,3,4,2
abb,9,3,4,2
abb,10,1,2,2
abb,10,1,2,1
abb,10,1,3,2
abb,10,1,3,1
abb,10,1,4,1
abb,10,1,4,1
abb,10,2,3,4
abb,10,2,3,2
abb,10,2,4,5
abb,10,2,4,5
abb,10,3,4,2
abb,10,3,4,3
abb,11,1,2,5
abb,11,1,2,5
abb,11,1,3,2
abb,11,1,3,2
abb,11,1,4,5
abb,11,1,4,5
abb,11,2,3,5
abb,11,2,3,4
abb,11,2,4,5
abb,11,2,4,5
abb,11,3,4,4
abb,11,3,4,2
abd,1,1,2,4
abd,1,1,2,4
abd,1,1,3,3
abd,1,1,3,3
abd,1,1,4,4
abd,1,1,4,3
abd,1,2,3,3
abd,1,2,3,2
abd,1,2,4,5
abd,1,2,4,3
abd,1,3,4,2
abd,1,3,4,1
abd,2,1,2,4
abd,2,1,2,4
abd,2,1,3,2
abd,2,1,3,3
abd,2,1,4,0
abd,2,1,4,0
abd,2,2,3,3
abd,2,2,3,3
abd,2,2,4,0
abd,2,2,4,0
abd,2,3,4,0
abd,2,3,4,0
abd,3,1,2,5
abd,3,1,2,4
abd,3,1,3,3
abd,3,1,3,3
abd,3,1,4,4
abd,3,1,4,4
abd,3,2,3,3
abd,3,2,3,2
abd,3,2,4,4
abd,3,2,4,4
abd,3,3,4,3
abd,3,3,4,2
abd,4,1,2,4
abd,4,1,2,3
abd,4,1,3,3
abd,4,1,3,3
abd,4,1,4,4
abd,4,1,4,4
abd,4,2,3,3
abd,4,2,3,3
abd,4,2,4,4
abd,4,2,4,4
abd,4,3,4,3
abd,4,3,4,3
abd,5,1,2,4
abd,5,1,2,3
abd,5,1,3,3
abd,5,1,3,3
abd,5,1,4,0
abd,5,1,4,0
abd,5,2,3,3
abd,5,2,3,2
abd,5,2,4,0
abd,5,2,4,0
abd,5,3,4,0
abd,5,3,4,0
abd,6,1,2,3
abd,6,1,2,4
abd,6,1,3,3
abd,6,1,3,3
abd,6,1,4,5
abd,6,1,4,4
abd,6,2,3,3
abd,6,2,3,3
abd,6,2,4,4
abd,6,2,4,4
abd,6,3,4,2
abd,6,3,4,2
abd,7,1,2,5
abd,7,1,2,4
abd,7,1,3,2
abd,7,1,3,2
abd,7,1,4,4
abd,7,1,4,3
abd,7,2,3,2
abd,7,2,3,2
abd,7,2,4,4
abd,7,2,4,4
abd,7,3,4,2
abd,7,3,4,2
abd,8,1,2,5
abd,8,1,2,4
abd,8,1,3,4
abd,8,1,3,2
abd,8,1,4,5
abd,8,1,4,4
abd,8,2,3,4
abd,8,2,3,2
abd,8,2,4,4
abd,8,2,4,4
abd,8,3,4,2
abd,8,3,4,3
abd,9,1,2,4
abd,9,1,2,4
abd,9,1,3,3
abd,9,1,3,3
abd,9,1,4,4
abd,9,1,4,4
abd,9,2,3,3
abd,9,2,3,3
abd,9,2,4,5
abd,9,2,4,4
abd,9,3,4,3
abd,9,3,4,2
abd,10,1,2,1
abd,10,1,2,1
abd,10,1,3,2
abd,10,1,3,1
abd,10,1,4,2
abd,10,1,4,2
abd,10,2,3,2
abd,10,2,3,2
abd,10,2,4,5
abd,10,2,4,4
abd,10,3,4,2
abd,10,3,4,1
abd,11,1,2,4
abd,11,1,2,4
abd,11,1,3,3
abd,11,1,3,2
abd,11,1,4,4
abd,11,1,4,4
abd,11,2,3,1
abd,11,2,3,3
abd,11,2,4,4
abd,11,2,4,4
abd,11,3,4,2
abd,11,3,4,1
abf,1,1,2,5
abf,1,1,2,4
abf,1,1,3,5
abf,1,1,3,3
abf,1,1,4,4
abf,1,1,4,4
abf,1,2,3,4
abf,1,2,3,3
abf,1,2,4,4
abf,1,2,4,5
abf,1,3,4,4
abf,1,3,4,4
abf,2,1,2,5
abf,2,1,2,4
abf,2,1,3,5
abf,2,1,3,3
abf,2,1,4,0
abf,2,1,4,0
abf,2,2,3,4
abf,2,2,3,3
abf,2,2,4,0
abf,2,2,4,0
abf,2,3,4,0
abf,2,3,4,0
abf,3,1,2,2
abf,3,1,2,4
abf,3,1,3,2
abf,3,1,3,2
abf,3,1,4,2
abf,3,1,4,4
abf,3,2,3,2
abf,3,2,3,2
abf,3,2,4,4
abf,3,2,4,4
abf,3,3,4,2
abf,3,3,4,3
abf,4,1,2,4
abf,4,1,2,3
abf,4,1,3,3
abf,4,1,3,4
abf,4,1,4,4
abf,4,1,4,3
abf,4,2,3,3
abf,4,2,3,3
abf,4,2,4,2
abf,4,2,4,4
abf,4,3,4,4
abf,4,3,4,3
abf,5,1,2,3
abf,5,1,2,3
abf,5,1,3,3
abf,5,1,3,3
abf,5,1,4,0
abf,5,1,4,0
abf,5,2,3,2
abf,5,2,3,3
abf,5,2,4,0
abf,5,2,4,0
abf,5,3,4,0
abf,5,3,4,0
abf,6,1,2,3
abf,6,1,2,4
abf,6,1,3,2
abf,6,1,3,3
abf,6,1,4,5
abf,6,1,4,3
abf,6,2,3,2
abf,6,2,3,3
abf,6,2,4,4
abf,6,2,4,4
abf,6,3,4,4
abf,6,3,4,3
abf,7,1,2,4
abf,7,1,2,4
abf,7,1,3,4
abf,7,1,3,3
abf,7,1,4,4
abf,7,1,4,4
abf,7,2,3,4
abf,7,2,3,3
abf,7,2,4,4
abf,7,2,4,4
abf,7,3,4,3
abf,7,3,4,3
abf,8,1,2,3
abf,8,1,2,4
abf,8,1,3,4
abf,8,1,3,3
abf,8,1,4,3
abf,8,1,4,3
abf,8,2,3,3
abf,8,2,3,2
abf,8,2,4,4
abf,8,2,4,4
abf,8,3,4,3
abf,8,3,4,2
abf,9,1,2,4
abf,9,1,2,4
abf,9,1,3,2
abf,9,1,3,2
abf,9,1,4,4
abf,9,1,4,3
abf,9,2,3,2
abf,9,2,3,2
abf,9,2,4,3
abf,9,2,4,4
abf,9,3,4,2
abf,9,3,4,2
abf,10,1,2,1
abf,10,1,2,1
abf,10,1,3,1
abf,10,1,3,1
abf,10,1,4,1
abf,10,1,4,1
abf,10,2,3,3
abf,10,2,3,3
abf,10,2,4,3
abf,10,2,4,3
abf,10,3,4,3
abf,10,3,4,3
abf,11,1,2,4
abf,11,1,2,5
abf,11,1,3,3
abf,11,1,3,2
abf,11,1,4,4
abf,11,1,4,3
abf,11,2,3,2
abf,11,2,3,3
abf,11,2,4,4
abf,11,2,4,3
abf,11,3,4,3
abf,11,3,4,2
abg,1,1,2,5
abg,1,1,2,5
abg,1,1,3,1
abg,1,1,3,1
abg,1,1,4,5
abg,1,1,4,4
abg,1,2,3,2
abg,1,2,3,2
abg,1,2,4,3
abg,1,2,4,3
abg,1,3,4,1
abg,1,3,4,1
abg,2,1,2,3
abg,2,1,2,5
abg,2,1,3,2
abg,2,1,3,3
abg,2,1,4,0
abg,2,1,4,0
abg,2,2,3,4
abg,2,2,3,3
abg,2,2,4,0
abg,2,2,4,0
abg,2,3,4,0
abg,2,3,4,0
abg,3,1,2,4
abg,3,1,2,5
abg,3,1,3,2
abg,3,1,3,1
abg,3,1,4,4
abg,3,1,4,4
abg,3,2,3,2
abg,3,2,3,2
abg,3,2,4,5
abg,3,2,4,5
abg,3,3,4,2
abg,3,3,4,2
abg,4,1,2,3
abg,4,1,2,2
abg,4,1,3,1
abg,4,1,3,2
abg,4,1,4,4
abg,4,1,4,2
abg,4,2,3,2
abg,4,2,3,2
abg,4,2,4,3
abg,4,2,4,3
abg,4,3,4,1
abg,4,3,4,1
abg,5,1,2,3
abg,5,1,2,5
abg,5,1,3,3
abg,5,1,3,2
abg,5,1,4,0
